,Unnamed: 0,STATION,DATE,AWND,TAVG,COVID_POS_PER,THREAT_LEVEL
0,800,USW00014735,2020-03-01,8.28,25.0,8.0,SAFE
1,801,USW00014735,2020-03-02,10.51,39.0,16.0,MODERATE
2,802,USW00014735,2020-03-03,6.71,51.0,6.0,SAFE
3,803,USW00014735,2020-03-04,16.11,46.0,10.0,MODERATE
4,804,USW00014735,2020-03-05,8.95,41.0,12.0,MODERATE
5,805,USW00014735,2020-03-06,6.71,37.0,19.0,RISKY
6,806,USW00014735,2020-03-07,10.51,35.0,15.0,MODERATE
7,807,USW00014735,2020-03-08,4.92,39.0,16.0,MODERATE
8,808,USW00014735,2020-03-09,8.95,55.0,20.0,RISKY
9,809,USW00014735,2020-03-10,13.42,59.0,23.0,RISKY
10,810,USW00014735,2020-03-11,10.07,44.0,28.0,RISKY
11,811,USW00014735,2020-03-12,8.28,41.0,38.0,RISKY
12,812,USW00014735,2020-03-13,15.21,48.0,44.0,RISKY
13,813,USW00014735,2020-03-14,16.33,42.0,43.0,RISKY
14,814,USW00014735,2020-03-15,9.62,39.0,44.0,RISKY
15,815,USW00014735,2020-03-16,8.05,32.0,47.0,RISKY
16,816,USW00014735,2020-03-17,11.41,40.0,48.0,RISKY
17,817,USW00014735,2020-03-18,6.04,43.0,51.0,RISKY
18,818,USW00014735,2020-03-19,4.92,45.0,55.0,RISKY
19,819,USW00014735,2020-03-20,15.43,52.0,58.0,RISKY
20,820,USW00014735,2020-03-21,10.51,43.0,63.0,RISKY
21,821,USW00014735,2020-03-22,7.61,32.0,62.0,RISKY
22,822,USW00014735,2020-03-23,8.05,35.0,63.0,RISKY
23,823,USW00014735,2020-03-24,4.25,36.0,68.0,RISKY
24,824,USW00014735,2020-03-25,2.24,38.0,67.0,RISKY
25,825,USW00014735,2020-03-26,6.26,43.0,71.0,RISKY
26,826,USW00014735,2020-03-27,11.41,53.0,70.0,RISKY
27,827,USW00014735,2020-03-28,2.91,42.0,69.0,RISKY
28,828,USW00014735,2020-03-29,6.49,46.0,67.0,RISKY
29,829,USW00014735,2020-03-30,6.49,45.0,63.0,RISKY
30,830,USW00014735,2020-03-31,3.8,43.0,60.0,RISKY
31,831,USW00014735,2020-04-01,7.83,43.0,58.0,RISKY
32,832,USW00014735,2020-04-02,11.18,45.0,59.0,RISKY
33,833,USW00014735,2020-04-03,8.72,46.0,57.0,RISKY
34,834,USW00014735,2020-04-04,4.7,53.0,56.0,RISKY
35,835,USW00014735,2020-04-05,6.49,55.0,55.0,RISKY
36,836,USW00014735,2020-04-06,8.95,51.0,53.0,RISKY
37,837,USW00014735,2020-04-07,8.5,54.0,53.0,RISKY
38,838,USW00014735,2020-04-08,6.71,52.0,55.0,RISKY
39,839,USW00014735,2020-04-09,15.21,47.0,51.0,RISKY
40,840,USW00014735,2020-04-10,18.57,42.0,48.0,RISKY
41,841,USW00014735,2020-04-11,14.32,42.0,46.0,RISKY
42,842,USW00014735,2020-04-12,10.74,45.0,42.0,RISKY
43,843,USW00014735,2020-04-13,16.78,60.0,38.0,RISKY
44,844,USW00014735,2020-04-14,10.51,49.0,35.0,RISKY
45,845,USW00014735,2020-04-15,10.51,43.0,34.0,RISKY
46,846,USW00014735,2020-04-16,13.42,39.0,33.0,RISKY
47,847,USW00014735,2020-04-17,7.61,39.0,34.0,RISKY
48,848,USW00014735,2020-04-18,8.05,39.0,32.0,RISKY
49,849,USW00014735,2020-04-19,10.51,47.0,31.0,RISKY
50,850,USW00014735,2020-04-20,7.61,48.0,30.0,RISKY
51,851,USW00014735,2020-04-21,12.3,42.0,28.0,RISKY
52,852,USW00014735,2020-04-22,20.13,37.0,27.0,RISKY
53,853,USW00014735,2020-04-23,6.93,40.0,26.0,RISKY
54,854,USW00014735,2020-04-24,2.91,46.0,23.0,RISKY
55,855,USW00014735,2020-04-25,2.24,52.0,23.0,RISKY
56,856,USW00014735,2020-04-26,9.17,52.0,23.0,RISKY
57,857,USW00014735,2020-04-27,10.51,42.0,21.0,RISKY
58,858,USW00014735,2020-04-28,6.49,48.0,19.0,RISKY
59,859,USW00014735,2020-04-29,8.5,53.0,19.0,RISKY
60,860,USW00014735,2020-04-30,11.86,52.0,19.0,RISKY
61,861,USW00014735,2020-05-01,7.16,58.0,18.0,RISKY
62,862,USW00014735,2020-05-02,9.4,57.0,15.0,MODERATE
63,863,USW00014735,2020-05-03,10.96,66.0,15.0,MODERATE
64,864,USW00014735,2020-05-04,13.2,58.0,14.0,MODERATE
65,865,USW00014735,2020-05-05,9.62,48.0,13.0,MODERATE
66,866,USW00014735,2020-05-06,2.01,49.0,13.0,MODERATE
67,867,USW00014735,2020-05-07,10.96,55.0,14.0,MODERATE
68,868,USW00014735,2020-05-08,,49.0,12.0,MODERATE
69,869,USW00014735,2020-05-09,,38.0,11.0,MODERATE
70,870,USW00014735,2020-05-10,,45.0,11.0,MODERATE
71,871,USW00014735,2020-05-11,7.61,48.0,10.0,MODERATE
72,872,USW00014735,2020-05-12,17.67,46.0,10.0,MODERATE
73,873,USW00014735,2020-05-13,12.3,40.0,10.0,MODERATE
74,874,USW00014735,2020-05-14,5.59,53.0,9.0,MODERATE
75,875,USW00014735,2020-05-15,8.28,67.0,8.0,SAFE
76,876,USW00014735,2020-05-16,9.62,65.0,7.0,SAFE
